entity_id,canonical_text,preferred_text,aliases,mention_count,entity_label,entity_class,page_context,url,source_page_title,page_id,span_examples
CHARACTER:paul_morphy-698df9,Paul Morphy,Paul Morphy,Paul Morphy,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Harmon notes that she played ""the Marshall"" against an opponent from San Francisco, which included a queen sacrifice reflecting games from Paul Morphy."
CHARACTER:polg_r-4b1f61,Polgár,Polgár,Polgár,3,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Polgár rarely attended female-specific tournaments and made a point out of competing in open tournaments dominated overwhelmingly by men. || - Unlike Polgár, Harmon is portrayed as someone who neglects the importance of gender and does not frequently compare herself to male players. || According to an interview with NPR, Polgár states, ""I always say that women should have the self-confidence that they are as good as male players, but only if they are willing to work and take it seriously as much as male players."""
CHARACTER:r_uljanov-327ac1,R. Uljanov,R. Uljanov,R. Uljanov,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Players included: IM Alec Bergland, of Norway; IM P. Darga, of France; IM S. Malovicz, of Yugoslavia; IM R. Uljanov, of USSR; US Champion Elizabeth Harmon; and GM Vasily Borgov, of USSR."
CHARACTER:roger-64c8fd,Roger,Roger,Roger,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/D.L._Townes,D.L. Townes,,"An odd moment passes by as the two's faces get close to each other and Townes' reaches out to softly brush her hair to the side but they are interrupted by Townes' friend Roger, seen to only be in boxers."
CHARACTER:rosa_bonheur-385110,Rosa Bonheur,Rosa Bonheur,Rosa Bonheur,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Alma_Wheatley,Alma Wheatley,,- She had Rosa Bonheur art prints hung in her living room.[1]
CHARACTER:rossolimo-c00a3a,Rossolimo,Rossolimo,Rossolimo,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Harmon plays the Rossolimo against GM Borgov, attempting to throw them both out of book."
CHARACTER:rudolph-d0465b,Rudolph,Rudolph,Rudolph,2,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Harmon is shown to win against National Master Rudolph as the last game in the tournament. || Unknown vs. Harmon, E. Harmon, E. vs. Unknown Harmon, E. vs. Unknown NM Rudolph vs. Harmon, E. Results:"
CHARACTER:s_malovicz-0b17f3,S. Malovicz,S. Malovicz,S. Malovicz,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Players included: IM Alec Bergland, of Norway; IM P. Darga, of France; IM S. Malovicz, of Yugoslavia; IM R. Uljanov, of USSR; US Champion Elizabeth Harmon; and GM Vasily Borgov, of USSR."
CHARACTER:samantha-f81e43,Samantha,Samantha,Samantha,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Jolene introduces Harmon to the new orphan, Samantha, but Harmon stresses her physiological need for Librium."
CHARACTER:scott_frank-4275c0,Scott Frank,Scott Frank,Scott Frank,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/The_Queen%27s_Gambit,The Queen's Gambit,,Anya Taylor-Joy stars in the lead role and is directed and developed by Scott Frank.
CHARACTER:shaibel-9320d1,Shaibel,Shaibel,Shaibel,29,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"It is in the basement where her introduction to chess began with witnessing the orphanage's custodian Mr. Shaibel playing alone, whereby she became fascinated with the checkered pattern of the eight-by-eight grid. || Mr. Shaibel dismisses her as a ""stranger"" and Harmon reluctantly leaves after studying the pieces' positions and movements. || Later, Harmon confronts Mr. Shaibel that she is not a stranger and she understands how the game works at its bare minimum."
CHARACTER:shaibel-9320d1,Shaibel,Shaibel,Shaibel,2,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Doubled_Pawns,Doubled Pawns,,"Although Beth does note that Mr. Shaibel taught her, neither this nor the fact that she plays the Sicilian makes it into the paper itself. || When Beth hears the piece about her from Life, she is thoroughly displeased at their lack of focus on her chess style or on Mr. Shaibel teaching her."
CHARACTER:shaibel-9320d1,Shaibel,Shaibel,Shaibel,8,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/End_Game,End Game,,"Snapping back to the present, Jolene looks around Beth's house and tells her that Mr. Shaibel has died, offering to attend the funeral together. || She gives Beth a present, the Modern Chess Openings book she stole from Beth the day she was adopted, the book she was given by Mr. Shaibel. || At this point Beth changes her mind and decides to visit Methuen, and after seeing Mrs. Deardorff with her cane, goes down to the basement where Mr. Shaibel played chess with her years ago."
CHARACTER:shaibel-9320d1,Shaibel,Shaibel,Shaibel,6,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Exchanges,Exchanges,,"…red from playing chess as punishment, although she continues to play and study the game in her head at night, using Mr. Shaibel's book. || She begs Mr. Shaibel to help, but he does not respond. || Beth and Deardorff succeed, but while packing, Beth is unable to find her Modern Chess Openings book from Mr. Shaibel."
CHARACTER:shaibel-9320d1,Shaibel,Shaibel,Shaibel,2,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Fork,Fork,,"They banter over famous chess players, with Beth preferring intuition players, and Beltik advises her that anger can weaken her chess games, much as Mr. Shaibel admonished her. || Naturally, Beltik freezes up again at just the wrong time, but Beth quotes Mr. Shaibel and says ""now or never"", so he finally gets up the nerve to kiss her again."
CHARACTER:shaibel-9320d1,Shaibel,Shaibel,Shaibel,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Middle_Game,Middle Game,,"She drinks as she walks, broodily, through the depressing day, thinking back to Mr. Shaibel's admonition that she be mindful of her anger; something she didn't take seriously in the past."
CHARACTER:shaibel-9320d1,Shaibel,Shaibel,Shaibel,10,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Mr._Shaibel,William Shaibel,,"Mr. Shaibel is a janitor at Beth Harmon's orphanage, Methuen Home. || Beth saw Mr. Shaibel when she went to the basement to clean her chalkboard erasers and saw him playing chess. || Mr. Shaibel eventually contacted Mr. Ganz from Duncan High School, who coaches the chess team there."
CHARACTER:shaibel-9320d1,Shaibel,Shaibel,Shaibel,16,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Openings,Openings,,"After witnessing a girl named Mary-Sue get adopted before her, Beth continues hiding her tranquilizers to take at night and asks Mr. Shaibel to teach her chess, although he initially denies her. || She eventually manages to convince Mr. Shaibel to play with her and he easily defeats her with the Scholar's Mate. || They play again the next day, wherein Mr. Shaibel takes her queen in such a fashion that necessitates resignation, as a part of good sportsmanship."
CHARACTER:shaibel-9320d1,Shaibel,Shaibel,Shaibel,10,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Shaibel,William Shaibel,,"Mr. Shaibel is a janitor at Beth Harmon's orphanage, Methuen Home. || Beth saw Mr. Shaibel when she went to the basement to clean her chalkboard erasers and saw him playing chess. || Mr. Shaibel eventually contacted Mr. Ganz from Duncan High School, who coaches the chess team there."
CHARACTER:shaibel-9320d1,Shaibel,Shaibel,Shaibel,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/The_Queen%27s_Gambit,The Queen's Gambit,,"- Anya Taylor-Joy as Elizabeth ""Beth"" Harmon - Marielle Heller as Mrs. Alma Wheatley - Thomas Brodie-Sangster as Benny Watts - Moses Ingram as Jolene - Harry Melling as Harry Beltik - Bill Camp as Mr Shaibel"
CHARACTER:shaibel-9320d1,Shaibel,Shaibel,Shaibel,10,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/William_Shaibel,William Shaibel,,"Mr. Shaibel is a janitor at Beth Harmon's orphanage, Methuen Home. || Beth saw Mr. Shaibel when she went to the basement to clean her chalkboard erasers and saw him playing chess. || Mr. Shaibel eventually contacted Mr. Ganz from Duncan High School, who coaches the chess team there."
CHARACTER:shapkin-07a5e0,Shapkin,Shapkin,Shapkin,2,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Players include: US Champion Elizabeth Harmon; Laev, of USSR; Hellstrom, of Sweden; Duhamel, of France; Shapkin, of USSR; Luchenko, of USSR; Flento, of Italy; and GM Vasily Borgov, of USSR. || Strangely, Shapkin is not introduced on screen before the first round."
CHARACTER:shapkin-07a5e0,Shapkin,Shapkin,Shapkin,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/End_Game,End Game,,"After beating Hellstrom, he refuses to shake her hand, although after beating Shapkin he actually kisses her hand as he loses with grace."
CHARACTER:shirley_munson-6f92a1,Shirley Munson,Shirley Munson,Shirley Munson,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Openings,Openings,,"Mr. Ganz returns later to offer Beth a chance to play a simultaneous 1v12 against the entire high school chess club, with Shirley Munson accompanying her in order to assuage Helen Deardorff's concerns."
CHARACTER:sizemore-1cd968,Sizemore,Sizemore,Sizemore,3,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"This is referencing Goldman (1900), Sizemore (2050), and Beltik (2150). || Harmon plays and wins against Sizemore and Beltik. || Harmon, E. vs. Packer, A. Harmon, E. vs. Cooke Unknown vs. Harmon, E. Unknown vs. Harmon, E. Townes, D.L. vs. Harmon, E. Sizemore vs. Harmon, E. Harmon, E. vs. Beltik, H. Results:"
CHARACTER:sizemore-1cd968,Sizemore,Sizemore,Sizemore,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Exchanges,Exchanges,,Beth then beats Sizemore and goes home.
CHARACTER:tevis-e17d32,Tevis,Tevis,Tevis,2,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"- In a 1983 interview with Chess Life, Tevis predicted the rise of woman players capable of taking on the best in the world, saying they were in no way inferior to men in intelligence, and that woman only tournaments should be abolished. || - Diana Lanni, an attractive and promising player from New York who was probably known to Tevis, has also been suggested as a possible inspiration for Harmon."
CHARACTER:tevis-e17d32,Tevis,Tevis,Tevis,2,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/The_Queen%27s_Gambit_(novel),The Queen's Gambit (novel),,"There has been speculation as to the inspiration for the Beth Harmon character, but Tevis emphatically denied that she was based on anyone in the chess community, male or female. || Tevis discussed this concern in a 1983 interview, the year before his death on August 9, 1984."
CHARACTER:thomas_brodie_sangster-c8264f,Thomas Brodie-Sangster,Thomas Brodie-Sangster,Thomas Brodie-Sangster,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Benny_Watts,Benny Watts,,"Benny Watts is played by Thomas Brodie-Sangster, for which he was nominated for the Primetime Emmy Award for Outstanding Supporting Actor in a Limited Series or Movie."
CHARACTER:thomas_brodie_sangster-c8264f,Thomas Brodie-Sangster,Thomas Brodie-Sangster,Thomas Brodie-Sangster,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/The_Queen%27s_Gambit,The Queen's Gambit,,"- Anya Taylor-Joy as Elizabeth ""Beth"" Harmon - Marielle Heller as Mrs. Alma Wheatley - Thomas Brodie-Sangster as Benny Watts - Moses Ingram as Jolene - Harry Melling as Harry Beltik - Bill Camp as Mr Shaibel"
CHARACTER:townes-379370,Townes,Townes,Townes,11,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"During her match with Townes, that she wins, Beth experiences her first period and gets help from Annette. || Over the course of the series, many characters become attracted to her outside of her chess career, particularly Townes, Harry, her college peers, Benny, and Cleo. Oftentimes, with these romantic interests, Harmon finds herself struggling… || After their intense game, Townes is mesmerized at her for her victory against him."
CHARACTER:townes-379370,Townes,Townes,Townes,2,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Cleo,Cleo,,"…that Cleo may have been employed by the Soviets to distract Beth before the vital game, also later on the soviets allow Townes to visit Moscow during the games to interfere with Beth's game - after Beth told Cleo (During her visit to Paris ) that… || …that Cleo may have been employed by the Soviets to distract Beth before the vital game, also later on the soviets allow Townes to visit Moscow during the games to interfere with Beth's game - after Beth told Cleo (During her visit to Paris ) that…"
CHARACTER:townes-379370,Townes,Townes,Townes,14,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/D.L._Townes,D.L. Townes,,"A former unrequited love interest, Townes is likely Harmon's closest friend and on par to family. || From that point on, Townes seems to be interested and engrossed in most of her games, always seen to be watching from afar or with a crowd of people. || Their relationship soon grows into casual friends as they interact more, having Townes as the person she approaches whenever she has a question."
CHARACTER:townes-379370,Townes,Townes,Townes,3,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Doubled_Pawns,Doubled Pawns,,"She meets Townes again, who invites her up to his hotel room, but they're interrupted by Townes' room mate before anything can happen. || She meets Townes again, who invites her up to his hotel room, but they're interrupted by Townes' room mate before anything can happen. || Beth leaves in anger, and even lashes out at Townes as well, when he also tries to console her."
CHARACTER:townes-379370,Townes,Townes,Townes,5,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/End_Game,End Game,,"Townes himself is with the reporters, having gained an easy visa through the Russian embassy in the hopes that he would distract her. || Beth and Townes then speak their hearts out and then they forgive each other. || Townes then offers Beth to be her second, he asked on how to beat Borgov."
CHARACTER:townes-379370,Townes,Townes,Townes,4,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Exchanges,Exchanges,,"She meets Townes before beginning, and is visibly affected, but goes on to beat Annette Packer without difficulty. || Cullen concedes, and Beth continues through the ranks of the tournament with Townes' encouragement. || Next, Beth plays Townes and aggressively puts him on the back foot, constantly harassing his rook, only for him to stymie her."
CHARACTER:townes-379370,Townes,Townes,Townes,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Fork,Fork,,"…te displeases Beth, so Beltik tries to salvage things by mentioning how beautiful he thought she was in the papers when Townes photographed her."
CHARACTER:uljanov-538e2b,Uljanov,Uljanov,Uljanov,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Harmon, E. vs. IM Darga, P. IM Uljanov, R. vs. Harmon, E. Harmon, E. vs. IM Malovicz, S. IM Bergland, A. vs. Harmon, E. Harmon, E. vs. GM Borgov, V. Results:"
CHARACTER:vasily-4b672e,Vasily,Vasily,Vasily,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Harmon_vs._Borgov_(1968),Harmon vs. Borgov (1968),,"[Site ""https://lichess.org/DxKCK3mk""] [Date ""1968.??.??""] [Round ""1""] [White ""Harmon, Elizabeth (?)""] [Black ""Borgov, Vasily (?)""] [Result ""1-0"""
CHARACTER:vasily_borgov-7b1c6a,Vasily Borgov,Vasily Borgov,Vasily Borgov,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Benny_Watts,Benny Watts,,"Overall, as a coach, he imparts on Harmon valuable experience and self-care which she long ignored, allowing her to succeed against Soviet Grandmaster Vasily Borgov."
CHARACTER:vasily_borgov-7b1c6a,Vasily Borgov,Vasily Borgov,Vasily Borgov,6,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Harmon loses against Vasily Borgov in Mexico City, and her mother dies in bed from hepatitis due to her alcohol abuse. || Harmon plays against at least two international Grandmasters; GM Octavio Marenco, of Italy, and GM Vasily Borgov, of Russia. || Grandmaster Vasily Borgov wins the 1966 Mexico City Invitational Tournament."
CHARACTER:vasily_borgov-7b1c6a,Vasily Borgov,Vasily Borgov,Vasily Borgov,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Doubled_Pawns,Doubled Pawns,,"As Beth's chess career progresses, she decides to take Russian classes in junior college at night, so that she can speak with the world famous Russian players like Vasily Borgov, which Alma allows with reluctance due to the number of older men there."
CHARACTER:vasily_borgov-7b1c6a,Vasily Borgov,Vasily Borgov,Vasily Borgov,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Harmon_vs._Borgov_(1968),Harmon vs. Borgov (1968),,"For the final game of the tournament, US Champion Elizabeth Harmon plays against World Champion and USSR Grandmaster Vasily Borgov in the 1968 Moscow Invitational Chess Tournament."
CHARACTER:vasily_borgov-7b1c6a,Vasily Borgov,Vasily Borgov's,Vasily Borgov's,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Middle_Game,Middle Game,,"Even so, the next day she wins handily and watches Vasily Borgov's game."
CHARACTER:vasily_borgov-7b1c6a,Vasily Borgov,Vasily Borgov,Vasily Borgov,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Mr._Shaibel,William Shaibel,,"Beth was sure to correct this during her final game against Vasily Borgov, in which she made clear to the press that her history with the janitor was to be printed."
CHARACTER:vasily_borgov-7b1c6a,Vasily Borgov,Vasily Borgov,Vasily Borgov,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Openings,Openings,,"Beth quickly dresses, downs some tranquilizers, and rushes barefoot through her hotel to her match with world champion chess player Vasily Borgov."
CHARACTER:vasily_borgov-7b1c6a,Vasily Borgov,Vasily Borgov,Vasily Borgov,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Shaibel,William Shaibel,,"Beth was sure to correct this during her final game against Vasily Borgov, in which she made clear to the press that her history with the janitor was to be printed."
CHARACTER:vasily_borgov-7b1c6a,Vasily Borgov,Vasily Borgov,Vasily Borgov,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/William_Shaibel,William Shaibel,,"Beth was sure to correct this during her final game against Vasily Borgov, in which she made clear to the press that her history with the janitor was to be printed."
CHARACTER:vassily-83e341,Vassily,Vassily,Vassily,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Harmon_vs._Borgov_(1968),Harmon vs. Borgov (1968),,"The moves go on to replicate the aforementioned referenced game, Ivanchuk, Vassily vs. Wolff, Patrick (1993)."
CHARACTER:w_b_yeats-71c5a1,W. B. Yeats,W. B. Yeats,W. B. Yeats,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/The_Queen%27s_Gambit_(novel),The Queen's Gambit (novel),,"The epigraph of the novel is ""The Long-Legged Fly"" by W. B. Yeats."
CHARACTER:w_c_griffith-005a56,W. C. Griffith,W. C. Griffith,W. C. Griffith,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"He teaches her the ""names of the squares,"" known today as descriptive chess notation, and gifts her the instructional chess book, Modern Chess Openings (1948) by W. C. Griffith and P. W. Sergeant."
CHARACTER:walter_tevis-658c18,Walter Tevis,Walter Tevis,Walter Tevis,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,- Author Walter Tevis has denied that Harmon's character was directly inspired by any particular player.
CHARACTER:walter_tevis-658c18,Walter Tevis,Walter Tevis,Walter Tevis,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/The_Queen%27s_Gambit,The Queen's Gambit,,"Based on the novel by Walter Tevis, the Netflix limited drama series THE QUEEN'S GAMBIT is a coming-of-age story that explores the true cost of genius."
CHARACTER:walter_tevis-658c18,Walter Tevis,Walter Tevis,Walter Tevis,2,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/The_Queen%27s_Gambit_(novel),The Queen's Gambit (novel),,"The Queen's Gambit is a 1983 American thriller novel written by Walter Tevis. || In a New York Times interview published at the time of his book's release in 1983, author Walter Tevis said the story is ""a tribute to brainy women."""
CHARACTER:watts-2182cf,Watts,Watts,Watts,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Benny_Watts,Benny Watts,,"He carries around a knife, according to Watts himself for self-defense purposes."
CHARACTER:watts-2182cf,Watts,Watts,Watts,2,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Harmon, E. vs. Unknown Harmon, E. vs. Unknown Harmon, E. vs. Unknown Harmon, E. vs. GM Watts, B. Results: Benny Watts ties Elizabeth Harmon for the 1966 Las Vegas U.S. Open Chess Championship. Played in 1966, sometime in June (based on when Harmon graduated two weeks prior). || Harmon, E. vs. Manfredi Harmon, E. vs. Friedman, D. Harmon, E. vs. Weiss, D. GM Watts, B. vs. Harmon, E. Results:"
CHARACTER:weiss-16f701,Weiss,Weiss,Weiss,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Harmon, E. vs. Manfredi Harmon, E. vs. Friedman, D. Harmon, E. vs. Weiss, D. GM Watts, B. vs. Harmon, E. Results:"
CHARACTER:wexler-56889a,Wexler,Wexler,Wexler,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Adjournment,Adjournment,,"She tells Beth a bit about her life story, and her profession as a model, before Beth goes to play Benny, Levertov, and Wexler in a 1 v 3 simultaneous in speed chess."
CHARACTER:wexler-56889a,Wexler,Wexler,Wexler,2,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Cleo,Cleo,,"The novel includes a character named Jenny Baynes, described as ""beautiful and intelligent"", who briefly visits Benny's apartment with Levertov and Wexler but has no significance to the plot. || It is also suggested that she is currently intimate with both Wexler and Arthur."
CHARACTER:wheatley-e7791f,Wheatley,Wheatley,Wheatley,2,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Alma_Wheatley,Alma Wheatley,,"Soon after Beth arrived, Mr. Wheatley left for a work trip and Alma was on a downward spiral, drinking, smoking, and taking Librium. || Mr. Wheatley later unofficially separated from Alma, but she and Beth decided not to tell anyone, avoiding Beth being sent back to the orphanage."
CHARACTER:wheatley-e7791f,Wheatley,Wheatley,Wheatley,11,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Harmon is adopted in 1963 by the Wheatley family. || Mrs. Wheatley claims she doesn't have sufficient funds to last them through October, to which Beth offers to get a job to secure chess money. || After Beth fetches the tranquilizers for Mrs. Wheatley, Alma reveals that Mr. Wheatley has left her."
CHARACTER:wheatleys-1ae911,Wheatleys,Wheatleys,Wheatleys,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Alma_Wheatley,Alma Wheatley,,The Wheatleys adopted Beth Harmon in 1963 and Alma welcomes Beth as both her adopted daughter and much-needed companion.
CHARACTER:wheatleys-1ae911,Wheatleys,Wheatleys,Wheatleys,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,The Wheatleys live in a suburban neighborhood in a house and Harmon is in disbelief over getting her own private bedroom.
CHARACTER:white-8f265d,White,White,White,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Middle_Game,Middle Game,,"Afterward they take a meal together in their hotel room, and Beth remembers talking with Matt and Mike about how a computer would always win if it played White."
CHARACTER:white-8f265d,White,White,White,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Openings,Openings,,"Eventually, Mr. Shaibel's respect for her rises to the point where he begins treating her as an equal, allowing her to occasionally play White, ""the way the game should be played""."
CHARACTER:william_shaibel-beffee,William Shaibel,William Shaibel,William Shaibel,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Mr._Shaibel,William Shaibel,,
CHARACTER:william_shaibel-beffee,William Shaibel,William Shaibel,William Shaibel,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Openings,Openings,,"She witnesses Jolene being dragged away to have her mouth washed out with soap, and down in the basement, where she has to clean the erasers, Beth notices William Shaibel playing chess by himself."
CHARACTER:william_shaibel-beffee,William Shaibel,William Shaibel,William Shaibel,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Shaibel,William Shaibel,,
CHARACTER:william_shaibel-beffee,William Shaibel,William Shaibel,William Shaibel,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/William_Shaibel,William Shaibel,,
CHARACTER:wolff-b7d784,Wolff,Wolff,Wolff,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Harmon_vs._Borgov_(1968),Harmon vs. Borgov (1968),,"The moves go on to replicate the aforementioned referenced game, Ivanchuk, Vassily vs. Wolff, Patrick (1993)."
EPISODE:adjournment-2bb5f9,Adjournment,Adjournment,Adjournment,1,EVENT,EPISODE,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Adjournment,Adjournment,,
EPISODE:doubled_pawns-6bdfa9,Doubled Pawns,Doubled Pawns,Doubled Pawns,1,EVENT,EPISODE,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Doubled_Pawns,Doubled Pawns,,
EPISODE:end_game-e70272,End Game,End Game,End Game,1,EVENT,EPISODE,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/End_Game,End Game,,
EPISODE:exchanges-e1ed49,Exchanges,Exchanges,Exchanges,1,EVENT,EPISODE,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Exchanges,Exchanges,,
EPISODE:fork-d222bd,Fork,Fork,Fork,1,EVENT,EPISODE,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Fork,Fork,,
EPISODE:middle_game-60ed27,Middle Game,Middle Game,Middle Game,1,EVENT,EPISODE,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Middle_Game,Middle Game,,
EPISODE:openings-ed66d5,Openings,Openings,Openings,1,EVENT,EPISODE,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Openings,Openings,,
EVENT:chess_olympiad-345423,Chess Olympiad,Chess Olympiad,Chess Olympiad,1,EVENT,EVENT,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Lanni represented the United States at the 1982 Chess Olympiad in Lucerne, and similarly to Harmon struggled with addiction and mental health issues."
